scenario,claimed_id,n_broadcasts,single_beacon,lifetime_s,iat_mean,iat_std,iat_cv,beacon_rate,first_seen_s,birth_churn,label
sybil_type3,7046,1,1,0.0,0.0,0.0,0.0,0.0,53.3706,45,1
sybil_type3,7047,1,1,0.0,0.0,0.0,0.0,0.0,53.8006,45,1
sybil_type3,7048,1,1,0.0,0.0,0.0,0.0,0.0,54.5006,43,1
sybil_type3,7050,1,1,0.0,0.0,0.0,0.0,0.0,56.2806,42,1
sybil_type3,7051,1,1,0.0,0.0,0.0,0.0,0.0,56.4006,42,1
sybil_type3,7052,1,1,0.0,0.0,0.0,0.0,0.0,56.8306,42,1
sybil_type3,7053,1,1,0.0,0.0,0.0,0.0,0.0,57.5306,46,1
sybil_type3,7055,1,1,0.0,0.0,0.0,0.0,0.0,59.3106,45,1
sybil_type3,7056,1,1,0.0,0.0,0.0,0.0,0.0,59.4306,45,1
sybil_type3,7057,1,1,0.0,0.0,0.0,0.0,0.0,59.8606,45,1
sybil_type3,7058,1,1,0.0,0.0,0.0,0.0,0.0,60.5606,46,1
sybil_type3,7060,1,1,0.0,0.0,0.0,0.0,0.0,62.2506,45,1
sybil_type3,7061,1,1,0.0,0.0,0.0,0.0,0.0,62.3706,45,1
sybil_type3,7062,1,1,0.0,0.0,0.0,0.0,0.0,62.8006,45,1
sybil_type3,7063,1,1,0.0,0.0,0.0,0.0,0.0,63.5006,45,1
sybil_type3,7065,1,1,0.0,0.0,0.0,0.0,0.0,65.2806,41,1
sybil_type3,7066,1,1,0.0,0.0,0.0,0.0,0.0,65.4006,41,1
sybil_type3,7067,1,1,0.0,0.0,0.0,0.0,0.0,65.8306,41,1
sybil_type3,7068,1,1,0.0,0.0,0.0,0.0,0.0,66.5306,48,1
sybil_type3,7070,1,1,0.0,0.0,0.0,0.0,0.0,68.3106,42,1
sybil_type3,7071,1,1,0.0,0.0,0.0,0.0,0.0,68.4306,42,1
sybil_type3,7072,1,1,0.0,0.0,0.0,0.0,0.0,68.8606,42,1
sybil_type3,7073,1,1,0.0,0.0,0.0,0.0,0.0,69.5606,46,1
sybil_type3,7075,1,1,0.0,0.0,0.0,0.0,0.0,71.2506,44,1
sybil_type3,7076,1,1,0.0,0.0,0.0,0.0,0.0,71.3706,44,1
sybil_type3,7077,1,1,0.0,0.0,0.0,0.0,0.0,71.8006,44,1
sybil_type3,7078,1,1,0.0,0.0,0.0,0.0,0.0,72.5006,45,1
sybil_type3,7080,1,1,0.0,0.0,0.0,0.0,0.0,74.2806,40,1
sybil_type3,7081,1,1,0.0,0.0,0.0,0.0,0.0,74.4006,40,1
sybil_type3,7082,1,1,0.0,0.0,0.0,0.0,0.0,74.8306,40,1
sybil_type3,7083,1,1,0.0,0.0,0.0,0.0,0.0,75.5306,45,1
sybil_type3,7085,1,1,0.0,0.0,0.0,0.0,0.0,77.3106,41,1
sybil_type3,7086,1,1,0.0,0.0,0.0,0.0,0.0,77.4306,41,1
sybil_type3,7087,1,1,0.0,0.0,0.0,0.0,0.0,77.8606,41,1
sybil_type3,7088,1,1,0.0,0.0,0.0,0.0,0.0,78.5606,42,1
sybil_type3,7090,1,1,0.0,0.0,0.0,0.0,0.0,80.2506,43,1
sybil_type3,7091,1,1,0.0,0.0,0.0,0.0,0.0,80.3706,43,1
sybil_type3,7092,1,1,0.0,0.0,0.0,0.0,0.0,80.8006,43,1
sybil_type3,7093,1,1,0.0,0.0,0.0,0.0,0.0,81.5006,42,1
sybil_type3,7095,1,1,0.0,0.0,0.0,0.0,0.0,83.2806,38,1
sybil_type3,7096,1,1,0.0,0.0,0.0,0.0,0.0,83.4006,38,1
sybil_type3,7097,1,1,0.0,0.0,0.0,0.0,0.0,83.8306,38,1
sybil_type3,7098,1,1,0.0,0.0,0.0,0.0,0.0,84.5306,43,1
sybil_type3,7100,1,1,0.0,0.0,0.0,0.0,0.0,86.3106,42,1
sybil_type3,7101,1,1,0.0,0.0,0.0,0.0,0.0,86.4306,42,1
sybil_type3,7102,1,1,0.0,0.0,0.0,0.0,0.0,86.8606,42,1
sybil_type3,7103,1,1,0.0,0.0,0.0,0.0,0.0,87.5606,43,1
sybil_type3,7105,1,1,0.0,0.0,0.0,0.0,0.0,89.2506,43,1
sybil_type3,7106,1,1,0.0,0.0,0.0,0.0,0.0,89.3706,43,1
sybil_type3,7107,1,1,0.0,0.0,0.0,0.0,0.0,89.8006,43,1
sybil_type3,7108,1,1,0.0,0.0,0.0,0.0,0.0,90.5006,42,1
sybil_type3,7110,1,1,0.0,0.0,0.0,0.0,0.0,92.2806,42,1
sybil_type3,7111,1,1,0.0,0.0,0.0,0.0,0.0,92.4006,42,1
sybil_type3,7112,1,1,0.0,0.0,0.0,0.0,0.0,92.8306,42,1
sybil_type3,7113,1,1,0.0,0.0,0.0,0.0,0.0,93.5306,46,1
sybil_type3,7115,1,1,0.0,0.0,0.0,0.0,0.0,95.3106,42,1
sybil_type3,7116,1,1,0.0,0.0,0.0,0.0,0.0,95.4306,42,1
sybil_type3,7117,1,1,0.0,0.0,0.0,0.0,0.0,95.8606,42,1
sybil_type3,7118,1,1,0.0,0.0,0.0,0.0,0.0,96.5606,42,1
sybil_type3,7120,1,1,0.0,0.0,0.0,0.0,0.0,98.2506,43,1
sybil_type3,7121,1,1,0.0,0.0,0.0,0.0,0.0,98.3706,43,1
sybil_type3,7122,1,1,0.0,0.0,0.0,0.0,0.0,98.8006,43,1
sybil_type3,7123,1,1,0.0,0.0,0.0,0.0,0.0,99.5006,42,1
sybil_type3,7125,1,1,0.0,0.0,0.0,0.0,0.0,101.281,42,1
sybil_type3,7126,1,1,0.0,0.0,0.0,0.0,0.0,101.401,42,1
sybil_type3,7127,1,1,0.0,0.0,0.0,0.0,0.0,101.831,42,1
sybil_type3,7128,1,1,0.0,0.0,0.0,0.0,0.0,102.531,46,1
sybil_type3,7130,1,1,0.0,0.0,0.0,0.0,0.0,104.311,44,1
sybil_type3,7131,1,1,0.0,0.0,0.0,0.0,0.0,104.431,44,1
sybil_type3,7132,1,1,0.0,0.0,0.0,0.0,0.0,104.861,44,1
sybil_type3,7133,1,1,0.0,0.0,0.0,0.0,0.0,105.561,46,1
sybil_type3,7135,1,1,0.0,0.0,0.0,0.0,0.0,107.251,45,1
sybil_type3,7136,1,1,0.0,0.0,0.0,0.0,0.0,107.371,45,1
sybil_type3,7137,1,1,0.0,0.0,0.0,0.0,0.0,107.801,45,1
sybil_type3,7138,1,1,0.0,0.0,0.0,0.0,0.0,108.501,45,1
sybil_type3,7140,1,1,0.0,0.0,0.0,0.0,0.0,110.281,42,1
sybil_type3,7141,1,1,0.0,0.0,0.0,0.0,0.0,110.401,42,1
sybil_type3,7142,1,1,0.0,0.0,0.0,0.0,0.0,110.831,42,1
sybil_type3,7143,1,1,0.0,0.0,0.0,0.0,0.0,111.531,48,1
sybil_type3,7145,1,1,0.0,0.0,0.0,0.0,0.0,113.311,44,1
sybil_type3,7146,1,1,0.0,0.0,0.0,0.0,0.0,113.431,44,1
sybil_type3,7147,1,1,0.0,0.0,0.0,0.0,0.0,113.861,44,1
sybil_type3,7148,1,1,0.0,0.0,0.0,0.0,0.0,114.561,43,1
sybil_type3,7150,1,1,0.0,0.0,0.0,0.0,0.0,116.251,45,1
sybil_type3,7151,1,1,0.0,0.0,0.0,0.0,0.0,116.371,45,1
sybil_type3,7152,1,1,0.0,0.0,0.0,0.0,0.0,116.801,45,1
sybil_type3,7153,1,1,0.0,0.0,0.0,0.0,0.0,117.501,42,1
sybil_type3,7155,1,1,0.0,0.0,0.0,0.0,0.0,119.281,32,1
sybil_type3,7156,1,1,0.0,0.0,0.0,0.0,0.0,119.401,32,1
sybil_type3,7157,1,1,0.0,0.0,0.0,0.0,0.0,119.831,32,1
sybil_type3,7465,1,1,0.0,0.0,0.0,0.0,0.0,5.5306,46,1
sybil_type3,7466,1,1,0.0,0.0,0.0,0.0,0.0,5.6506,46,1
sybil_type3,7467,1,1,0.0,0.0,0.0,0.0,0.0,6.0806,49,1
sybil_type3,7468,1,1,0.0,0.0,0.0,0.0,0.0,6.7806,49,1
sybil_type3,7470,1,1,0.0,0.0,0.0,0.0,0.0,8.5606,64,1
sybil_type3,7471,1,1,0.0,0.0,0.0,0.0,0.0,8.6806,64,1
sybil_type3,7472,1,1,0.0,0.0,0.0,0.0,0.0,9.1106,48,1
sybil_type3,7473,7,0,0.000140000000000029,2.3333333333338164e-05,9.428090415463707e-06,0.4040610178055038,49999.999999989646,9.81076,48,1
sybil_type3,7475,1,1,0.0,0.0,0.0,0.0,0.0,11.5006,42,1
sybil_type3,7476,1,1,0.0,0.0,0.0,0.0,0.0,11.6206,42,1
sybil_type3,7477,1,1,0.0,0.0,0.0,0.0,0.0,12.0506,46,1
sybil_type3,7478,1,1,0.0,0.0,0.0,0.0,0.0,12.7506,46,1
sybil_type3,7480,1,1,0.0,0.0,0.0,0.0,0.0,14.5306,44,1
sybil_type3,7481,1,1,0.0,0.0,0.0,0.0,0.0,14.6506,44,1
sybil_type3,7482,1,1,0.0,0.0,0.0,0.0,0.0,15.0806,44,1
sybil_type3,7483,1,1,0.0,0.0,0.0,0.0,0.0,15.7806,44,1
sybil_type3,7485,1,1,0.0,0.0,0.0,0.0,0.0,17.5606,45,1
sybil_type3,7486,1,1,0.0,0.0,0.0,0.0,0.0,17.6806,45,1
sybil_type3,7487,1,1,0.0,0.0,0.0,0.0,0.0,18.1106,43,1
sybil_type3,7488,1,1,0.0,0.0,0.0,0.0,0.0,18.8106,43,1
sybil_type3,7490,1,1,0.0,0.0,0.0,0.0,0.0,20.5006,42,1
sybil_type3,7491,1,1,0.0,0.0,0.0,0.0,0.0,20.6206,42,1
sybil_type3,7492,1,1,0.0,0.0,0.0,0.0,0.0,21.0506,46,1
sybil_type3,7493,1,1,0.0,0.0,0.0,0.0,0.0,21.7506,46,1
sybil_type3,7495,1,1,0.0,0.0,0.0,0.0,0.0,23.5306,44,1
sybil_type3,7496,1,1,0.0,0.0,0.0,0.0,0.0,23.6506,44,1
sybil_type3,7497,1,1,0.0,0.0,0.0,0.0,0.0,24.0806,44,1
sybil_type3,7498,1,1,0.0,0.0,0.0,0.0,0.0,24.7806,44,1
sybil_type3,7500,1,1,0.0,0.0,0.0,0.0,0.0,26.5606,45,1
sybil_type3,7501,1,1,0.0,0.0,0.0,0.0,0.0,26.6806,45,1
sybil_type3,7502,1,1,0.0,0.0,0.0,0.0,0.0,27.1106,43,1
sybil_type3,7503,1,1,0.0,0.0,0.0,0.0,0.0,27.8106,43,1
sybil_type3,7505,1,1,0.0,0.0,0.0,0.0,0.0,29.5006,42,1
sybil_type3,7506,1,1,0.0,0.0,0.0,0.0,0.0,29.6206,42,1
sybil_type3,7507,1,1,0.0,0.0,0.0,0.0,0.0,30.0506,46,1
sybil_type3,7508,1,1,0.0,0.0,0.0,0.0,0.0,30.7506,46,1
sybil_type3,7510,1,1,0.0,0.0,0.0,0.0,0.0,32.5306,44,1
sybil_type3,7511,1,1,0.0,0.0,0.0,0.0,0.0,32.6506,44,1
sybil_type3,7512,1,1,0.0,0.0,0.0,0.0,0.0,33.0806,44,1
sybil_type3,7513,1,1,0.0,0.0,0.0,0.0,0.0,33.7806,44,1
sybil_type3,7515,1,1,0.0,0.0,0.0,0.0,0.0,35.5606,45,1
sybil_type3,7516,1,1,0.0,0.0,0.0,0.0,0.0,35.6806,45,1
sybil_type3,7517,1,1,0.0,0.0,0.0,0.0,0.0,36.1106,43,1
sybil_type3,7518,1,1,0.0,0.0,0.0,0.0,0.0,36.8106,43,1
sybil_type3,7520,1,1,0.0,0.0,0.0,0.0,0.0,38.5006,42,1
sybil_type3,7521,1,1,0.0,0.0,0.0,0.0,0.0,38.6206,42,1
sybil_type3,7522,1,1,0.0,0.0,0.0,0.0,0.0,39.0506,46,1
sybil_type3,7523,1,1,0.0,0.0,0.0,0.0,0.0,39.7506,46,1
sybil_type3,7525,1,1,0.0,0.0,0.0,0.0,0.0,41.5306,44,1
sybil_type3,7526,1,1,0.0,0.0,0.0,0.0,0.0,41.6506,44,1
sybil_type3,7527,1,1,0.0,0.0,0.0,0.0,0.0,42.0806,44,1
sybil_type3,7528,1,1,0.0,0.0,0.0,0.0,0.0,42.7806,44,1
sybil_type3,7530,1,1,0.0,0.0,0.0,0.0,0.0,44.5606,45,1
sybil_type3,7531,1,1,0.0,0.0,0.0,0.0,0.0,44.6806,45,1
sybil_type3,7532,1,1,0.0,0.0,0.0,0.0,0.0,45.1106,43,1
sybil_type3,7533,1,1,0.0,0.0,0.0,0.0,0.0,45.8106,43,1
sybil_type3,7535,1,1,0.0,0.0,0.0,0.0,0.0,47.5006,42,1
sybil_type3,7536,1,1,0.0,0.0,0.0,0.0,0.0,47.6206,42,1
sybil_type3,7537,1,1,0.0,0.0,0.0,0.0,0.0,48.0506,46,1
sybil_type3,7538,1,1,0.0,0.0,0.0,0.0,0.0,48.7506,46,1
sybil_type3,7540,1,1,0.0,0.0,0.0,0.0,0.0,50.5306,44,1
sybil_type3,7541,1,1,0.0,0.0,0.0,0.0,0.0,50.6506,44,1
sybil_type3,7542,1,1,0.0,0.0,0.0,0.0,0.0,51.0806,44,1
sybil_type3,7543,1,1,0.0,0.0,0.0,0.0,0.0,51.7806,44,1
sybil_type3,7545,1,1,0.0,0.0,0.0,0.0,0.0,53.5606,45,1
sybil_type3,7546,1,1,0.0,0.0,0.0,0.0,0.0,53.6806,45,1
sybil_type3,7547,1,1,0.0,0.0,0.0,0.0,0.0,54.1106,43,1
sybil_type3,7548,1,1,0.0,0.0,0.0,0.0,0.0,54.8106,43,1
sybil_type3,7550,1,1,0.0,0.0,0.0,0.0,0.0,56.5006,42,1
sybil_type3,7551,1,1,0.0,0.0,0.0,0.0,0.0,56.6206,42,1
sybil_type3,7552,1,1,0.0,0.0,0.0,0.0,0.0,57.0506,46,1
sybil_type3,7553,1,1,0.0,0.0,0.0,0.0,0.0,57.7506,46,1
sybil_type3,7555,1,1,0.0,0.0,0.0,0.0,0.0,59.5306,45,1
sybil_type3,7556,1,1,0.0,0.0,0.0,0.0,0.0,59.6506,45,1
sybil_type3,7557,1,1,0.0,0.0,0.0,0.0,0.0,60.0806,46,1
sybil_type3,7558,1,1,0.0,0.0,0.0,0.0,0.0,60.7806,46,1
sybil_type3,7560,1,1,0.0,0.0,0.0,0.0,0.0,62.5606,45,1
sybil_type3,7561,1,1,0.0,0.0,0.0,0.0,0.0,62.6806,45,1
sybil_type3,7562,1,1,0.0,0.0,0.0,0.0,0.0,63.1106,45,1
sybil_type3,7563,1,1,0.0,0.0,0.0,0.0,0.0,63.8106,45,1
sybil_type3,7565,1,1,0.0,0.0,0.0,0.0,0.0,65.5006,41,1
sybil_type3,7566,1,1,0.0,0.0,0.0,0.0,0.0,65.6206,41,1
sybil_type3,7567,1,1,0.0,0.0,0.0,0.0,0.0,66.0506,48,1
sybil_type3,7568,1,1,0.0,0.0,0.0,0.0,0.0,66.7506,48,1
sybil_type3,7570,1,1,0.0,0.0,0.0,0.0,0.0,68.5306,42,1
sybil_type3,7571,1,1,0.0,0.0,0.0,0.0,0.0,68.6506,42,1
sybil_type3,7572,1,1,0.0,0.0,0.0,0.0,0.0,69.0806,46,1
sybil_type3,7573,1,1,0.0,0.0,0.0,0.0,0.0,69.7806,46,1
sybil_type3,7575,1,1,0.0,0.0,0.0,0.0,0.0,71.5606,44,1
sybil_type3,7576,1,1,0.0,0.0,0.0,0.0,0.0,71.6806,44,1
sybil_type3,7577,1,1,0.0,0.0,0.0,0.0,0.0,72.1106,45,1
sybil_type3,7578,1,1,0.0,0.0,0.0,0.0,0.0,72.8106,45,1
sybil_type3,7580,1,1,0.0,0.0,0.0,0.0,0.0,74.5006,40,1
sybil_type3,7581,1,1,0.0,0.0,0.0,0.0,0.0,74.6206,40,1
sybil_type3,7582,1,1,0.0,0.0,0.0,0.0,0.0,75.0506,45,1
sybil_type3,7583,1,1,0.0,0.0,0.0,0.0,0.0,75.7506,45,1
sybil_type3,7585,1,1,0.0,0.0,0.0,0.0,0.0,77.5306,41,1
sybil_type3,7586,1,1,0.0,0.0,0.0,0.0,0.0,77.6506,41,1
sybil_type3,7587,1,1,0.0,0.0,0.0,0.0,0.0,78.0806,42,1
sybil_type3,7588,1,1,0.0,0.0,0.0,0.0,0.0,78.7806,42,1
sybil_type3,7590,1,1,0.0,0.0,0.0,0.0,0.0,80.5606,43,1
sybil_type3,7591,1,1,0.0,0.0,0.0,0.0,0.0,80.6806,43,1
sybil_type3,7592,1,1,0.0,0.0,0.0,0.0,0.0,81.1106,42,1
sybil_type3,7593,1,1,0.0,0.0,0.0,0.0,0.0,81.8106,42,1
sybil_type3,7595,1,1,0.0,0.0,0.0,0.0,0.0,83.5006,38,1
sybil_type3,7596,1,1,0.0,0.0,0.0,0.0,0.0,83.6206,38,1
sybil_type3,7597,1,1,0.0,0.0,0.0,0.0,0.0,84.0506,43,1
sybil_type3,7598,1,1,0.0,0.0,0.0,0.0,0.0,84.7506,43,1
sybil_type3,7600,1,1,0.0,0.0,0.0,0.0,0.0,86.5306,42,1
sybil_type3,7601,1,1,0.0,0.0,0.0,0.0,0.0,86.6506,42,1
sybil_type3,7602,1,1,0.0,0.0,0.0,0.0,0.0,87.0806,43,1
sybil_type3,7603,1,1,0.0,0.0,0.0,0.0,0.0,87.7806,43,1
sybil_type3,7605,1,1,0.0,0.0,0.0,0.0,0.0,89.5606,43,1
sybil_type3,7606,1,1,0.0,0.0,0.0,0.0,0.0,89.6806,43,1
sybil_type3,7607,1,1,0.0,0.0,0.0,0.0,0.0,90.1106,42,1
sybil_type3,7608,1,1,0.0,0.0,0.0,0.0,0.0,90.8106,42,1
sybil_type3,7610,1,1,0.0,0.0,0.0,0.0,0.0,92.5006,42,1
sybil_type3,7611,1,1,0.0,0.0,0.0,0.0,0.0,92.6206,42,1
sybil_type3,7612,1,1,0.0,0.0,0.0,0.0,0.0,93.0506,46,1
sybil_type3,7613,1,1,0.0,0.0,0.0,0.0,0.0,93.7506,46,1
sybil_type3,7615,1,1,0.0,0.0,0.0,0.0,0.0,95.5306,42,1
sybil_type3,7616,1,1,0.0,0.0,0.0,0.0,0.0,95.6506,42,1
sybil_type3,7617,1,1,0.0,0.0,0.0,0.0,0.0,96.0806,42,1
sybil_type3,7618,1,1,0.0,0.0,0.0,0.0,0.0,96.7806,42,1
sybil_type3,7620,1,1,0.0,0.0,0.0,0.0,0.0,98.5606,43,1
sybil_type3,7621,1,1,0.0,0.0,0.0,0.0,0.0,98.6806,43,1
sybil_type3,7622,1,1,0.0,0.0,0.0,0.0,0.0,99.1106,42,1
sybil_type3,7623,1,1,0.0,0.0,0.0,0.0,0.0,99.8106,42,1
sybil_type3,7625,1,1,0.0,0.0,0.0,0.0,0.0,101.501,42,1
sybil_type3,7626,1,1,0.0,0.0,0.0,0.0,0.0,101.621,42,1
sybil_type3,7627,1,1,0.0,0.0,0.0,0.0,0.0,102.051,46,1
sybil_type3,7628,1,1,0.0,0.0,0.0,0.0,0.0,102.751,46,1
sybil_type3,7630,1,1,0.0,0.0,0.0,0.0,0.0,104.531,44,1
sybil_type3,7631,1,1,0.0,0.0,0.0,0.0,0.0,104.651,44,1
sybil_type3,7632,1,1,0.0,0.0,0.0,0.0,0.0,105.081,46,1
sybil_type3,7633,1,1,0.0,0.0,0.0,0.0,0.0,105.781,46,1
sybil_type3,7635,1,1,0.0,0.0,0.0,0.0,0.0,107.561,45,1
sybil_type3,7636,1,1,0.0,0.0,0.0,0.0,0.0,107.681,45,1
sybil_type3,7637,1,1,0.0,0.0,0.0,0.0,0.0,108.111,45,1
sybil_type3,7638,1,1,0.0,0.0,0.0,0.0,0.0,108.811,45,1
sybil_type3,7640,1,1,0.0,0.0,0.0,0.0,0.0,110.501,42,1
sybil_type3,7641,1,1,0.0,0.0,0.0,0.0,0.0,110.621,42,1
sybil_type3,7642,1,1,0.0,0.0,0.0,0.0,0.0,111.051,48,1
sybil_type3,7643,1,1,0.0,0.0,0.0,0.0,0.0,111.751,48,1
sybil_type3,7645,1,1,0.0,0.0,0.0,0.0,0.0,113.531,44,1
sybil_type3,7646,1,1,0.0,0.0,0.0,0.0,0.0,113.651,44,1
sybil_type3,7647,1,1,0.0,0.0,0.0,0.0,0.0,114.081,43,1
sybil_type3,7648,1,1,0.0,0.0,0.0,0.0,0.0,114.781,43,1
sybil_type3,7650,1,1,0.0,0.0,0.0,0.0,0.0,116.561,45,1
sybil_type3,7651,1,1,0.0,0.0,0.0,0.0,0.0,116.681,45,1
sybil_type3,7652,1,1,0.0,0.0,0.0,0.0,0.0,117.111,42,1
sybil_type3,7653,1,1,0.0,0.0,0.0,0.0,0.0,117.811,42,1
sybil_type3,7655,1,1,0.0,0.0,0.0,0.0,0.0,119.501,32,1
sybil_type3,7656,1,1,0.0,0.0,0.0,0.0,0.0,119.621,32,1
sybil_type3,7765,1,1,0.0,0.0,0.0,0.0,0.0,5.6806,46,1
sybil_type3,7766,1,1,0.0,0.0,0.0,0.0,0.0,5.8006,46,1
sybil_type3,7767,1,1,0.0,0.0,0.0,0.0,0.0,6.2306,49,1
sybil_type3,7768,1,1,0.0,0.0,0.0,0.0,0.0,6.9306,49,1
sybil_type3,7770,1,1,0.0,0.0,0.0,0.0,0.0,8.7106,64,1
sybil_type3,7771,1,1,0.0,0.0,0.0,0.0,0.0,8.8306,64,1
sybil_type3,7772,1,1,0.0,0.0,0.0,0.0,0.0,9.2606,48,1
sybil_type3,7773,1,1,0.0,0.0,0.0,0.0,0.0,9.9606,48,1
sybil_type3,7775,1,1,0.0,0.0,0.0,0.0,0.0,11.6506,42,1
sybil_type3,7776,1,1,0.0,0.0,0.0,0.0,0.0,11.7706,42,1
sybil_type3,7777,1,1,0.0,0.0,0.0,0.0,0.0,12.2006,46,1
sybil_type3,7778,1,1,0.0,0.0,0.0,0.0,0.0,12.9006,46,1
sybil_type3,7780,1,1,0.0,0.0,0.0,0.0,0.0,14.6806,44,1
sybil_type3,7781,1,1,0.0,0.0,0.0,0.0,0.0,14.8006,44,1
sybil_type3,7782,1,1,0.0,0.0,0.0,0.0,0.0,15.2306,44,1
sybil_type3,7783,1,1,0.0,0.0,0.0,0.0,0.0,15.9306,44,1
sybil_type3,7785,1,1,0.0,0.0,0.0,0.0,0.0,17.7106,45,1
sybil_type3,7786,1,1,0.0,0.0,0.0,0.0,0.0,17.8306,45,1
sybil_type3,7787,1,1,0.0,0.0,0.0,0.0,0.0,18.2606,43,1
sybil_type3,7788,1,1,0.0,0.0,0.0,0.0,0.0,18.9606,43,1
sybil_type3,7790,1,1,0.0,0.0,0.0,0.0,0.0,20.6506,42,1
sybil_type3,7791,1,1,0.0,0.0,0.0,0.0,0.0,20.7706,42,1
sybil_type3,7792,1,1,0.0,0.0,0.0,0.0,0.0,21.2006,46,1
sybil_type3,7793,1,1,0.0,0.0,0.0,0.0,0.0,21.9006,46,1
sybil_type3,7795,1,1,0.0,0.0,0.0,0.0,0.0,23.6806,44,1
sybil_type3,7796,1,1,0.0,0.0,0.0,0.0,0.0,23.8006,44,1
sybil_type3,7797,1,1,0.0,0.0,0.0,0.0,0.0,24.2306,44,1
sybil_type3,7798,1,1,0.0,0.0,0.0,0.0,0.0,24.9306,44,1
sybil_type3,7800,1,1,0.0,0.0,0.0,0.0,0.0,26.7106,45,1
sybil_type3,7801,1,1,0.0,0.0,0.0,0.0,0.0,26.8306,45,1
sybil_type3,7802,1,1,0.0,0.0,0.0,0.0,0.0,27.2606,43,1
sybil_type3,7803,1,1,0.0,0.0,0.0,0.0,0.0,27.9606,43,1
sybil_type3,7805,1,1,0.0,0.0,0.0,0.0,0.0,29.6506,42,1
sybil_type3,7806,1,1,0.0,0.0,0.0,0.0,0.0,29.7706,42,1
sybil_type3,7807,1,1,0.0,0.0,0.0,0.0,0.0,30.2006,46,1
sybil_type3,7808,1,1,0.0,0.0,0.0,0.0,0.0,30.9006,46,1
sybil_type3,7810,1,1,0.0,0.0,0.0,0.0,0.0,32.6806,44,1
sybil_type3,7811,1,1,0.0,0.0,0.0,0.0,0.0,32.8006,44,1
sybil_type3,7812,1,1,0.0,0.0,0.0,0.0,0.0,33.2306,44,1
sybil_type3,7813,1,1,0.0,0.0,0.0,0.0,0.0,33.9306,44,1
sybil_type3,7815,1,1,0.0,0.0,0.0,0.0,0.0,35.7106,45,1
sybil_type3,7816,1,1,0.0,0.0,0.0,0.0,0.0,35.8306,45,1
sybil_type3,7817,1,1,0.0,0.0,0.0,0.0,0.0,36.2606,43,1
sybil_type3,7818,1,1,0.0,0.0,0.0,0.0,0.0,36.9606,43,1
sybil_type3,7820,1,1,0.0,0.0,0.0,0.0,0.0,38.6506,42,1
sybil_type3,7821,1,1,0.0,0.0,0.0,0.0,0.0,38.7706,42,1
sybil_type3,7822,1,1,0.0,0.0,0.0,0.0,0.0,39.2006,46,1
sybil_type3,7823,1,1,0.0,0.0,0.0,0.0,0.0,39.9006,46,1
sybil_type3,7825,1,1,0.0,0.0,0.0,0.0,0.0,41.6806,44,1
sybil_type3,7826,1,1,0.0,0.0,0.0,0.0,0.0,41.8006,44,1
sybil_type3,7827,1,1,0.0,0.0,0.0,0.0,0.0,42.2306,44,1
sybil_type3,7828,1,1,0.0,0.0,0.0,0.0,0.0,42.9306,44,1
sybil_type3,7830,1,1,0.0,0.0,0.0,0.0,0.0,44.7106,45,1
sybil_type3,7831,1,1,0.0,0.0,0.0,0.0,0.0,44.8306,45,1
sybil_type3,7832,1,1,0.0,0.0,0.0,0.0,0.0,45.2606,43,1
sybil_type3,7833,1,1,0.0,0.0,0.0,0.0,0.0,45.9606,43,1
sybil_type3,7835,1,1,0.0,0.0,0.0,0.0,0.0,47.6506,42,1
sybil_type3,7836,1,1,0.0,0.0,0.0,0.0,0.0,47.7706,42,1
sybil_type3,7837,1,1,0.0,0.0,0.0,0.0,0.0,48.2006,46,1
sybil_type3,7838,1,1,0.0,0.0,0.0,0.0,0.0,48.9006,46,1
sybil_type3,7840,1,1,0.0,0.0,0.0,0.0,0.0,50.6806,44,1
sybil_type3,7841,1,1,0.0,0.0,0.0,0.0,0.0,50.8006,44,1
sybil_type3,7842,1,1,0.0,0.0,0.0,0.0,0.0,51.2306,44,1
sybil_type3,7843,1,1,0.0,0.0,0.0,0.0,0.0,51.9306,44,1
sybil_type3,7845,1,1,0.0,0.0,0.0,0.0,0.0,53.7106,45,1
sybil_type3,7846,1,1,0.0,0.0,0.0,0.0,0.0,53.8306,45,1
sybil_type3,7847,1,1,0.0,0.0,0.0,0.0,0.0,54.2606,43,1
sybil_type3,7848,1,1,0.0,0.0,0.0,0.0,0.0,54.9606,43,1
sybil_type3,7850,1,1,0.0,0.0,0.0,0.0,0.0,56.6506,42,1
sybil_type3,7851,1,1,0.0,0.0,0.0,0.0,0.0,56.7706,42,1
sybil_type3,7852,1,1,0.0,0.0,0.0,0.0,0.0,57.2006,46,1
sybil_type3,7853,1,1,0.0,0.0,0.0,0.0,0.0,57.9006,46,1
sybil_type3,7855,1,1,0.0,0.0,0.0,0.0,0.0,59.6806,45,1
sybil_type3,7856,1,1,0.0,0.0,0.0,0.0,0.0,59.8006,45,1
sybil_type3,7857,1,1,0.0,0.0,0.0,0.0,0.0,60.2306,46,1
sybil_type3,7858,1,1,0.0,0.0,0.0,0.0,0.0,60.9306,46,1
sybil_type3,7860,1,1,0.0,0.0,0.0,0.0,0.0,62.7106,45,1
sybil_type3,7861,1,1,0.0,0.0,0.0,0.0,0.0,62.8306,45,1
sybil_type3,7862,1,1,0.0,0.0,0.0,0.0,0.0,63.2606,45,1
sybil_type3,7863,1,1,0.0,0.0,0.0,0.0,0.0,63.9606,45,1
